Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Black)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Blue)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Brown)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Cyan)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Gray)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Green)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Light Blue)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Light Gray)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Lime)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Magenta)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Orange)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Pink)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Purple)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Red)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (White)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Yellow)
appliedenergistics2:facade:0, Cable Facade - Refractory Bricks
appliedenergistics2:facade:0, Cable Facade - Alumite Block
appliedenergistics2:facade:0, Cable Facade - Invar Block
appliedenergistics2:facade:0, Cable Facade - Space (0 ~ Negative Space)
appliedenergistics2:facade:0, Cable Facade - Space (1 ~ Natural Air)
appliedenergistics2:facade:0, Cable Facade - Space (2)
appliedenergistics2:facade:0, Cable Facade - Space (3)
appliedenergistics2:facade:0, Cable Facade - Space (4)
appliedenergistics2:facade:0, Cable Facade - Space (5)
appliedenergistics2:facade:0, Cable Facade - Space (6)
appliedenergistics2:facade:0, Cable Facade - Space (7)
appliedenergistics2:facade:0, Cable Facade - Space (8)
appliedenergistics2:facade:0, Cable Facade - Space (9)
appliedenergistics2:facade:0, Cable Facade - Space (10)
appliedenergistics2:facade:0, Cable Facade - Space (11)
appliedenergistics2:facade:0, Cable Facade - Space (12)
appliedenergistics2:facade:0, Cable Facade - Space (13)
appliedenergistics2:facade:0, Cable Facade - Space (14)
appliedenergistics2:facade:0, Cable Facade - Space (15)
appliedenergistics2:facade:0, Cable Facade - Solid (0 ~ Natural Floor)
appliedenergistics2:facade:0, Cable Facade - Solid (1 ~ Barrier)
appliedenergistics2:facade:0, Cable Facade - Solid (2)
appliedenergistics2:facade:0, Cable Facade - Solid (3)
appliedenergistics2:facade:0, Cable Facade - Solid (4)
appliedenergistics2:facade:0, Cable Facade - Solid (5)
appliedenergistics2:facade:0, Cable Facade - Solid (6)
appliedenergistics2:facade:0, Cable Facade - Solid (7)
appliedenergistics2:facade:0, Cable Facade - Solid (8)
appliedenergistics2:facade:0, Cable Facade - Solid (9)
appliedenergistics2:facade:0, Cable Facade - Solid (10)
appliedenergistics2:facade:0, Cable Facade - Solid (11)
appliedenergistics2:facade:0, Cable Facade - Solid (12)
appliedenergistics2:facade:0, Cable Facade - Solid (13)
appliedenergistics2:facade:0, Cable Facade - Solid (14)
appliedenergistics2:facade:0, Cable Facade - Solid (15)
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Charged Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Vibrant Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Fluix Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
appliedenergistics2:facade:0, Cable Facade - Sky Stone Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:facade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Lit Redstone Lamp
appliedenergistics2:facade:0, Cable Facade - Blaze Lantern
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - White Cave Crystal
appliedenergistics2:facade:0, Cable Facade - Ender Biotite Ore
appliedenergistics2:facade:0, Cable Facade - Block of Biotite
appliedenergistics2:facade:0, Cable Facade - Chiseled Biotite Block
appliedenergistics2:facade:0, Cable Facade - Pillar Biotite Block
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Limestone
appliedenergistics2:facade:0, Cable Facade - Jasper
appliedenergistics2:facade:0, Cable Facade - Slate
appliedenergistics2:facade:0, Cable Facade - Brimstone
appliedenergistics2:facade:0, Cable Facade - Brimstone Bricks
appliedenergistics2:facade:0, Cable Facade - Elder Prismarine
appliedenergistics2:facade:0, Cable Facade - Elder Sea Lantern
appliedenergistics2:facade:0, Cable Facade - Glowcelium
appliedenergistics2:facade:0, Cable Facade - Glowshroom
appliedenergistics2:facade:0, Cable Facade - Sugar Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Gravisand
appliedenergistics2:facade:0, Cable Facade - Polished Sandstone
appliedenergistics2:facade:0, Cable Facade - Polished Stone
appliedenergistics2:facade:0, Cable Facade - White Stained Planks
appliedenergistics2:facade:0, Cable Facade - Terracotta Shingles
appliedenergistics2:facade:0, Cable Facade - White Terracotta Shingles
appliedenergistics2:facade:0, Cable Facade - Oak Bark
appliedenergistics2:facade:0, Cable Facade - Sturdy Stone
appliedenergistics2:facade:0, Cable Facade - Iron Plate
appliedenergistics2:facade:0, Cable Facade - Sandy Bricks
appliedenergistics2:facade:0, Cable Facade - Thatch
appliedenergistics2:facade:0, Cable Facade - Charred Nether Brick
appliedenergistics2:facade:0, Cable Facade - Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Midori Block
appliedenergistics2:facade:0, Cable Facade - Midori Pillar
appliedenergistics2:facade:0, Cable Facade - Magma Bricks
appliedenergistics2:facade:0, Cable Facade - Vertical Oak Wood Planks
appliedenergistics2:facade:0, Cable Facade - Vertical White Stained Planks
appliedenergistics2:facade:0, Cable Facade - Duskbound Block
appliedenergistics2:facade:0, Cable Facade - Duskbound Lantern
appliedenergistics2:facade:0, Cable Facade - Granite Pavement
appliedenergistics2:facade:0, Cable Facade - Sugar Cane Block
appliedenergistics2:facade:0, Cable Facade - Snow Bricks
appliedenergistics2:facade:0, Cable Facade - Carved Oak Wood
appliedenergistics2:facade:0, Cable Facade - Soul Sandstone
appliedenergistics2:facade:0, Cable Facade - Turf Block
appliedenergistics2:facade:0, Cable Facade - Netherwrought Stone
appliedenergistics2:facade:0, Cable Facade - White Quilted Wool
appliedenergistics2:facade:0, Cable Facade - Amber Bearing Stone
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Arcane Stone
appliedenergistics2:facade:0, Cable Facade - Arcane Stone Brick
appliedenergistics2:facade:0, Cable Facade - Ancient Stone
appliedenergistics2:facade:0, Cable Facade - Ancient Stone Tile
appliedenergistics2:facade:0, Cable Facade - Ancient Rock
appliedenergistics2:facade:0, Cable Facade - Glyphed Stone
appliedenergistics2:facade:0, Cable Facade - Ancient Barrier
appliedenergistics2:facade:0, Cable Facade - Eldritch Stone
appliedenergistics2:facade:0, Cable Facade - Porous Stone
appliedenergistics2:facade:0, Cable Facade - Greatwood Log
appliedenergistics2:facade:0, Cable Facade - Silverwood Log
appliedenergistics2:facade:0, Cable Facade - Greatwood Leaves
appliedenergistics2:facade:0, Cable Facade - Silverwood Leaves
appliedenergistics2:facade:0, Cable Facade - Greatwood Planks
appliedenergistics2:facade:0, Cable Facade - Silverwood Planks
appliedenergistics2:facade:0, Cable Facade - Amber Block
appliedenergistics2:facade:0, Cable Facade - Amber Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Flesh
appliedenergistics2:facade:0, Cable Facade - Crusted Taint
appliedenergistics2:facade:0, Cable Facade - Tainted Soil
appliedenergistics2:facade:0, Cable Facade - Tainted Rock
appliedenergistics2:facade:0, Cable Facade - Taint Geyser
appliedenergistics2:facade:0, Cable Facade - Taintwood Log
appliedenergistics2:facade:0, Cable Facade - Ambient Grass Block
appliedenergistics2:facade:0, Cable Facade - Brass Block
appliedenergistics2:facade:0, Cable Facade - Thaumium Block
appliedenergistics2:facade:0, Cable Facade - Void Metal Block
appliedenergistics2:facade:0, Cable Facade - Alchemical Construct
appliedenergistics2:facade:0, Cable Facade - Advanced Alchemical Construct
appliedenergistics2:facade:0, Cable Facade - Infusion Speed Stone
appliedenergistics2:facade:0, Cable Facade - Infusion Cost Stone
appliedenergistics2:facade:0, Cable Facade - Vis Battery
appliedenergistics2:facade:0, Cable Facade - Empty Space
appliedenergistics2:facade:0, Cable Facade - Livingrock
appliedenergistics2:facade:0, Cable Facade - Livingrock Brick
appliedenergistics2:facade:0, Cable Facade - Mossy Livingrock Brick
appliedenergistics2:facade:0, Cable Facade - Cracked Livingrock Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Livingrock Brick
appliedenergistics2:facade:0, Cable Facade - Livingwood
appliedenergistics2:facade:0, Cable Facade - Livingwood Planks
appliedenergistics2:facade:0, Cable Facade - Mossy Livingwood Planks
appliedenergistics2:facade:0, Cable Facade - Framed Livingwood
appliedenergistics2:facade:0, Cable Facade - Pattern Framed Livingwood
appliedenergistics2:facade:0, Cable Facade - Glimmering Livingwood
appliedenergistics2:facade:0, Cable Facade - Force Relay
appliedenergistics2:facade:0, Cable Facade - Alchemy Catalyst
appliedenergistics2:facade:0, Cable Facade - Block of Manasteel
appliedenergistics2:facade:0, Cable Facade - Block of Terrasteel
appliedenergistics2:facade:0, Cable Facade - Block of Elementium
appliedenergistics2:facade:0, Cable Facade - Block of Mana Diamond
appliedenergistics2:facade:0, Cable Facade - Block of Dragonstone
appliedenergistics2:facade:0, Cable Facade - Dreamwood
appliedenergistics2:facade:0, Cable Facade - Dreamwood Planks
appliedenergistics2:facade:0, Cable Facade - Mossy Dreamwood Planks
appliedenergistics2:facade:0, Cable Facade - Framed Dreamwood
appliedenergistics2:facade:0, Cable Facade - Pattern Framed Dreamwood
appliedenergistics2:facade:0, Cable Facade - Glimmering Dreamwood
appliedenergistics2:facade:0, Cable Facade - Conjuration Catalyst
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Azulejo
appliedenergistics2:facade:0, Cable Facade - Enchanted Soil
appliedenergistics2:facade:0, Cable Facade - White Petal Block
appliedenergistics2:facade:0, Cable Facade - Orange Petal Block
appliedenergistics2:facade:0, Cable Facade - Magenta Petal Block
appliedenergistics2:facade:0, Cable Facade - Light Blue Petal Block
appliedenergistics2:facade:0, Cable Facade - Yellow Petal Block
appliedenergistics2:facade:0, Cable Facade - Lime Petal Block
appliedenergistics2:facade:0, Cable Facade - Pink Petal Block
appliedenergistics2:facade:0, Cable Facade - Gray Petal Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Petal Block
appliedenergistics2:facade:0, Cable Facade - Cyan Petal Block
appliedenergistics2:facade:0, Cable Facade - Purple Petal Block
appliedenergistics2:facade:0, Cable Facade - Blue Petal Block
appliedenergistics2:facade:0, Cable Facade - Brown Petal Block
appliedenergistics2:facade:0, Cable Facade - Green Petal Block
appliedenergistics2:facade:0, Cable Facade - Red Petal Block
appliedenergistics2:facade:0, Cable Facade - Black Petal Block
appliedenergistics2:facade:0, Cable Facade - Blaze Mesh
appliedenergistics2:facade:0, Cable Facade - Living Root
appliedenergistics2:facade:0, Cable Facade - Fel Pumpkin
appliedenergistics2:facade:0, Cable Facade - Manastorm Charge
appliedenergistics2:facade:0, Cable Facade - Shimmerrock
appliedenergistics2:facade:0, Cable Facade - Shimmerwood Planks
appliedenergistics2:facade:0, Cable Facade - Dry Grass
appliedenergistics2:facade:0, Cable Facade - Golden Grass
appliedenergistics2:facade:0, Cable Facade - Vivid Grass
appliedenergistics2:facade:0, Cable Facade - Scorched Grass
appliedenergistics2:facade:0, Cable Facade - Infused Grass
appliedenergistics2:facade:0, Cable Facade - Mutated Grass
appliedenergistics2:facade:0, Cable Facade - Block of Smokey Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Smokey Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Smokey Quartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Mana Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Mana Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Mana Quartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Blaze Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Blaze Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Blaze Quartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Lavender Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Lavender Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Lavender Quartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Redquartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Redquartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Redquartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Elven Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Elven Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Elven Quartz Block
appliedenergistics2:facade:0, Cable Facade - Block of Sunny Quartz
appliedenergistics2:facade:0, Cable Facade - Chiseled Sunny Quartz Block
appliedenergistics2:facade:0, Cable Facade - Pillar Sunny Quartz Block
appliedenergistics2:facade:0, Cable Facade - Metamorphic Forest Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Plains Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mountain Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Fungal Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Swamp Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Desert Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Taiga Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mesa Stone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Forest Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Plains Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mountain Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Fungal Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Swamp Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Desert Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Taiga Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mesa Cobblestone
appliedenergistics2:facade:0, Cable Facade - Metamorphic Forest Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Plains Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mountain Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Fungal Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Swamp Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Desert Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Taiga Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Metamorphic Mesa Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Forest Stone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Plains Stone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Mountain Stone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Fungal Stone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Swamp Stone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Metamorphic Desert Stone Brick
